"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1360","GO:0007095",0.00160559768986459,7.60815217391304,0.929087987143431,5,15,"mitotic G2 DNA damage checkpoint"
"1361","GO:0034616",0.00160559768986459,7.60815217391304,0.929087987143431,5,15,"response to laminar fluid shear stress"
"1362","GO:0036092",0.00160559768986459,7.60815217391304,0.929087987143431,5,15,"phosphatidylinositol-3-phosphate biosynthetic process"
"1363","GO:0030811",0.0016224133431057,4.20561801977964,2.29175036828713,8,37,"regulation of nucleotide catabolic process"
"1364","GO:0009117",0.00162852275194232,1.57416397644102,38.2784250703094,57,618,"nucleotide metabolic process"
"1365","GO:0032103",0.00163061081080205,1.94748709877571,15.422860586581,28,249,"positive regulation of response to external stimulus"
"1366","GO:1903051",0.00164304794530001,3.00533280663638,4.52156153743136,12,73,"negative regulation of proteolysis involved in cellular protein catabolic process"
"1367","GO:2000106",0.00164304794530001,3.00533280663638,4.52156153743136,12,73,"regulation of leukocyte apoptotic process"
"1368","GO:0002244",0.0016794731918392,2.35637350521584,8.36179188429088,18,135,"hematopoietic progenitor cell differentiation"
"1369","GO:0042035",0.00168512709671776,2.70977782100627,5.76034552028927,14,93,"regulation of cytokine biosynthetic process"
"1370","GO:0071333",0.00168512709671776,2.70977782100627,5.76034552028927,14,93,"cellular response to glucose stimulus"
"1371","GO:0090066",0.00169612286121528,1.68910583741554,27.0054908263024,43,436,"regulation of anatomical structure size"
"1372","GO:0051271",0.00174452228032336,2.05804847500295,12.5736574260078,24,203,"negative regulation of cellular component movement"
"1373","GO:0051279",0.00175203047883407,3.16906816398993,3.96410874514531,11,64,"regulation of release of sequestered calcium ion into cytosol"
"1374","GO:0001783",0.00175655890231165,5.70987486398259,1.3626623811437,6,22,"B cell apoptotic process"
"1375","GO:0002067",0.00178199827539829,3.71025610763602,2.84920316057319,9,46,"glandular epithelial cell differentiation"
"1376","GO:0031060",0.00178199827539829,3.71025610763602,2.84920316057319,9,46,"regulation of histone methylation"
"1377","GO:0032233",0.00178199827539829,3.71025610763602,2.84920316057319,9,46,"positive regulation of actin filament bundle assembly"
"1378","GO:0051145",0.00178199827539829,3.71025610763602,2.84920316057319,9,46,"smooth muscle cell differentiation"
"1379","GO:0061077",0.00178199827539829,3.71025610763602,2.84920316057319,9,46,"chaperone-mediated protein folding"
"1380","GO:1902882",0.00180994378007789,3.39137826350941,3.40665595285925,10,55,"regulation of response to oxidative stress"
"1381","GO:2000146",0.00181155083567466,2.08819323265852,11.8923262354359,23,192,"negative regulation of cell motility"
"1382","GO:0001822",0.00183519510237877,1.90531040140415,16.2900093745815,29,263,"kidney development"
"1383","GO:0010634",0.00186985483172955,2.67571350164654,5.82228471943217,14,94,"positive regulation of epithelial cell migration"
"1384","GO:0035335",0.00186985483172955,2.67571350164654,5.82228471943217,14,94,"peptidyl-tyrosine dephosphorylation"
"1385","GO:1904591",0.00186985483172955,2.67571350164654,5.82228471943217,14,94,"positive regulation of protein import"
"1386","GO:0050714",0.00187169883946853,2.12220620294337,11.2109950448641,22,181,"positive regulation of protein secretion"
"1387","GO:0071103",0.00190319401972822,2.00959860383944,13.3788670148654,25,216,"DNA conformation change"
"1388","GO:0030518",0.00190698204538731,2.47313620250914,7.12300790143297,16,115,"intracellular steroid hormone receptor signaling pathway"
"1389","GO:0006509",0.00194532578255323,4.06513994910941,2.35368956743003,8,38,"membrane protein ectodomain proteolysis"
"1390","GO:0032570",0.00194532578255323,4.06513994910941,2.35368956743003,8,38,"response to progesterone"
"1391","GO:0046686",0.00194532578255323,4.06513994910941,2.35368956743003,8,38,"response to cadmium ion"
"1392","GO:0021955",0.00197873944552464,4.63682864450128,1.85817597428686,7,30,"central nervous system neuron axonogenesis"
"1393","GO:1904036",0.00197873944552464,4.63682864450128,1.85817597428686,7,30,"negative regulation of epithelial cell apoptotic process"
"1394","GO:0050679",0.00198266578519698,2.256447113986,9.16700147314852,19,148,"positive regulation of epithelial cell proliferation"
"1395","GO:0048771",0.00198438299834893,2.31643704890997,8.48567028257667,18,137,"tissue remodeling"
"1396","GO:0007015",0.00198979913845429,1.83034506300553,18.6436989420115,32,301,"actin filament organization"
"1397","GO:0042089",0.00200133364127563,2.5492673992674,6.50361591000402,15,105,"cytokine biosynthetic process"
"1398","GO:0072507",0.00200323409924,1.73278053141031,23.2891388777287,38,376,"divalent inorganic cation homeostasis"
"1399","GO:0006753",0.00202551821522979,1.55681125496794,38.6500602651667,57,624,"nucleoside phosphate metabolic process"
"1400","GO:0009119",0.00206005789483073,1.80738234683944,19.4489085308692,33,314,"ribonucleoside metabolic process"
"1401","GO:0006887",0.00206318478619885,1.74337410805301,22.5458684880139,37,364,"exocytosis"
"1402","GO:0042752",0.00207107012104775,2.642490276592,5.88422391857506,14,95,"regulation of circadian rhythm"
"1403","GO:0071331",0.00207107012104775,2.642490276592,5.88422391857506,14,95,"cellular response to hexose stimulus"
"1404","GO:0042246",0.00208356389786527,3.31741506296032,3.46859515200214,10,56,"tissue regeneration"
"1405","GO:0043149",0.00208436283965591,2.90950816252021,4.64543993571716,12,75,"stress fiber assembly"
"1406","GO:0010812",0.00208517660053087,3.61235922776373,2.91114235971608,9,47,"negative regulation of cell-substrate adhesion"
"1407","GO:1903747",0.00208819036078097,2.44822882288229,7.18494710057587,16,116,"regulation of establishment of protein localization to mitochondrion"
"1408","GO:0050818",0.00210394222908653,2.75921357212476,5.26483192714611,13,85,"regulation of coagulation"
"1409","GO:0050731",0.00214413705774166,2.23892851078282,9.22894067229142,19,149,"positive regulation of peptidyl-tyrosine phosphorylation"
"1410","GO:0030263",0.00215502872171086,22.7879609544469,0.309695995714477,3,5,"apoptotic chromosome condensation"
"1411","GO:0033088",0.00215502872171086,22.7879609544469,0.309695995714477,3,5,"negative regulation of immature T cell proliferation in thymus"
"1412","GO:0060331",0.00215502872171086,22.7879609544469,0.309695995714477,3,5,"negative regulation of response to interferon-gamma"
"1413","GO:0060336",0.00215502872171086,22.7879609544469,0.309695995714477,3,5,"negative regulation of interferon-gamma-mediated signaling pathway"
"1414","GO:0060368",0.00215502872171086,22.7879609544469,0.309695995714477,3,5,"regulation of Fc receptor mediated stimulatory signaling pathway"
"1415","GO:0061419",0.00215502872171086,22.7879609544469,0.309695995714477,3,5,"positive regulation of transcription from RNA polymerase II promoter in response to hypoxia"
"1416","GO:0061614",0.00215502872171086,22.7879609544469,0.309695995714477,3,5,"pri-miRNA transcription from RNA polymerase II promoter"
"1417","GO:0070141",0.00215502872171086,22.7879609544469,0.309695995714477,3,5,"response to UV-A"
"1418","GO:1902893",0.00215502872171086,22.7879609544469,0.309695995714477,3,5,"regulation of pri-miRNA transcription from RNA polymerase II promoter"
"1419","GO:1902895",0.00215502872171086,22.7879609544469,0.309695995714477,3,5,"positive regulation of pri-miRNA transcription from RNA polymerase II promoter"
"1420","GO:1903898",0.00215502872171086,22.7879609544469,0.309695995714477,3,5,"negative regulation of PERK-mediated unfolded protein response"
"1421","GO:1990144",0.00215502872171086,22.7879609544469,0.309695995714477,3,5,"intrinsic apoptotic signaling pathway in response to hypoxia"
"1422","GO:1990441",0.00215502872171086,22.7879609544469,0.309695995714477,3,5,"negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress"
"1423","GO:0072001",0.00215696614426467,1.85992971706614,17.2190973617249,30,278,"renal system development"
"1424","GO:0030029",0.00220100556428884,1.57665181721948,35.4911611088791,53,573,"actin filament-based process"
"1425","GO:0010544",0.00221736205425308,6.91600790513834,0.991027186286326,5,16,"negative regulation of platelet activation"
"1426","GO:0060749",0.00221736205425308,6.91600790513834,0.991027186286326,5,16,"mammary gland alveolus development"
"1427","GO:0061377",0.00221736205425308,6.91600790513834,0.991027186286326,5,16,"mammary gland lobule development"
"1428","GO:1902236",0.00221736205425308,6.91600790513834,0.991027186286326,5,16,"negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway"
"1429","GO:0014009",0.00225352172207182,5.37361582282532,1.42460158028659,6,23,"glial cell proliferation"
"1430","GO:0032800",0.00225352172207182,5.37361582282532,1.42460158028659,6,23,"receptor biosynthetic process"
"1431","GO:0032801",0.00225352172207182,5.37361582282532,1.42460158028659,6,23,"receptor catabolic process"
"1432","GO:0072215",0.00225352172207182,5.37361582282532,1.42460158028659,6,23,"regulation of metanephros development"
"1433","GO:2001269",0.00225352172207182,5.37361582282532,1.42460158028659,6,23,"positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway"
"1434","GO:0007045",0.00226110084511398,3.05339168490153,4.0879871434311,11,66,"cell-substrate adherens junction assembly"
"1435","GO:0048041",0.00226110084511398,3.05339168490153,4.0879871434311,11,66,"focal adhesion assembly"
"1436","GO:2000648",0.00226110084511398,3.05339168490153,4.0879871434311,11,66,"positive regulation of stem cell proliferation"
"1437","GO:0006558",0.00227134072464543,10.1360839667029,0.619391991428954,4,10,"L-phenylalanine metabolic process"
"1438","GO:0032352",0.00227134072464543,10.1360839667029,0.619391991428954,4,10,"positive regulation of hormone metabolic process"
"1439","GO:0033083",0.00227134072464543,10.1360839667029,0.619391991428954,4,10,"regulation of immature T cell proliferation"
"1440","GO:0034501",0.00227134072464543,10.1360839667029,0.619391991428954,4,10,"protein localization to kinetochore"
"1441","GO:0036500",0.00227134072464543,10.1360839667029,0.619391991428954,4,10,"ATF6-mediated unfolded protein response"
"1442","GO:0060363",0.00227134072464543,10.1360839667029,0.619391991428954,4,10,"cranial suture morphogenesis"
"1443","GO:0060433",0.00227134072464543,10.1360839667029,0.619391991428954,4,10,"bronchus development"
"1444","GO:0071281",0.00227134072464543,10.1360839667029,0.619391991428954,4,10,"cellular response to iron ion"
"1445","GO:1902221",0.00227134072464543,10.1360839667029,0.619391991428954,4,10,"erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process"
"1446","GO:0071326",0.00228987391774553,2.61007737409976,5.94616311771796,14,96,"cellular response to monosaccharide stimulus"
"1447","GO:0060828",0.0022995643276351,1.97809278350515,13.5646846122941,25,219,"regulation of canonical Wnt signaling pathway"
"1448","GO:0071824",0.00230639418197128,2.08245491708024,11.3968126422928,22,184,"protein-DNA complex subunit organization"
"1449","GO:0048639",0.00231654095841233,2.22167736717052,9.29087987143431,19,150,"positive regulation of developmental growth"
"1450","GO:0043551",0.00231678669359973,3.93372497977275,2.41562876657292,8,39,"regulation of phosphatidylinositol 3-kinase activity"
"1451","GO:0050854",0.00231678669359973,3.93372497977275,2.41562876657292,8,39,"regulation of antigen receptor-mediated signaling pathway"
"1452","GO:0033273",0.00234143842791793,2.7212208603701,5.326771126289,13,86,"response to vitamin"
"1453","GO:0045839",0.00238952934086014,3.24659923264737,3.53053435114504,10,57,"negative regulation of mitotic nuclear division"
"1454","GO:0042107",0.00241715647788477,2.49349020544673,6.62749430828981,15,107,"cytokine metabolic process"
"1455","GO:0060512",0.00242134070330886,4.44330973129993,1.92011517342976,7,31,"prostate gland morphogenesis"
"1456","GO:0090218",0.00242134070330886,4.44330973129993,1.92011517342976,7,31,"positive regulation of lipid kinase activity"
"1457","GO:1900408",0.00242134070330886,4.44330973129993,1.92011517342976,7,31,"negative regulation of cellular response to oxidative stress"
"1458","GO:1902883",0.00242134070330886,4.44330973129993,1.92011517342976,7,31,"negative regulation of response to oxidative stress"
"1459","GO:0032370",0.00242806414116621,3.51948270070541,2.97308155885898,9,48,"positive regulation of lipid transport"
"1460","GO:0051656",0.00245224469588833,1.80300177612608,18.8914557385831,32,305,"establishment of organelle localization"
"1461","GO:0072521",0.00245645851805851,1.59724630560854,32.3942011517343,49,523,"purine-containing compound metabolic process"
"1462","GO:0010975",0.00246493160694446,1.76783601783602,20.4399357171555,34,330,"regulation of neuron projection development"
"1463","GO:0030003",0.002484136247368,1.61294102758795,30.783781974019,47,497,"cellular cation homeostasis"
"1464","GO:1901361",0.00249800155732703,1.65019855371668,27.5629436185885,43,445,"organic cyclic compound catabolic process"
"1465","GO:0032387",0.00252831682168676,2.32309038703587,7.99015668943351,17,129,"negative regulation of intracellular transport"
"1466","GO:0060485",0.00257511232669616,1.99043705192429,12.9452926208651,24,209,"mesenchyme development"
"1467","GO:0001678",0.00265047261480687,2.46650124069479,6.6894335074327,15,108,"cellular glucose homeostasis"
"1468","GO:0051592",0.00265047261480687,2.46650124069479,6.6894335074327,15,108,"response to calcium ion"
"1469","GO:0046434",0.00269644913582508,2.18795332702617,9.4147582697201,19,152,"organophosphate catabolic process"
"1470","GO:0032642",0.00273051669040471,3.17873406193078,3.59247355028793,10,58,"regulation of chemokine production"
"1471","GO:0007431",0.00274163342062582,3.81052344601963,2.47756796571582,8,40,"salivary gland development"
"1472","GO:0042771",0.00274163342062582,3.81052344601963,2.47756796571582,8,40,"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator"
"1473","GO:0045604",0.00274163342062582,3.81052344601963,2.47756796571582,8,40,"regulation of epidermal cell differentiation"
"1474","GO:0048599",0.00274163342062582,3.81052344601963,2.47756796571582,8,40,"oocyte development"
"1475","GO:1903305",0.00274163342062582,3.81052344601963,2.47756796571582,8,40,"regulation of regulated secretory pathway"
"1476","GO:0050770",0.00274544831875434,2.30236637947838,8.0520958885764,17,130,"regulation of axonogenesis"
"1477","GO:0022412",0.00276361209066924,1.89324831436678,15.2370429891523,27,246,"cellular process involved in reproduction in multicellular organism"
"1478","GO:0030850",0.00281420996484017,3.43125,3.03502075800187,9,49,"prostate gland development"
"1479","GO:0009306",0.00282741228579414,1.62788634019005,28.5539708048748,44,461,"protein secretion"
"1480","GO:0008608",0.00284939273006719,5.07471889735219,1.48654077942949,6,24,"attachment of spindle microtubules to kinetochore"
"1481","GO:0010800",0.00284939273006719,5.07471889735219,1.48654077942949,6,24,"positive regulation of peptidyl-threonine phosphorylation"
"1482","GO:0060334",0.00284939273006719,5.07471889735219,1.48654077942949,6,24,"regulation of interferon-gamma-mediated signaling pathway"
"1483","GO:1900101",0.00284939273006719,5.07471889735219,1.48654077942949,6,24,"regulation of endoplasmic reticulum unfolded protein response"
"1484","GO:0032368",0.00288254030245169,2.64827485380117,5.4506495245748,13,88,"regulation of lipid transport"
"1485","GO:0031295",0.00288389140378073,2.94583285346846,4.21186554171689,11,68,"T cell costimulation"
"1486","GO:1901799",0.00288389140378073,2.94583285346846,4.21186554171689,11,68,"negative regulation of proteasomal protein catabolic process"
"1487","GO:0045995",0.0029020844719469,2.44008650923545,6.7513727065756,15,109,"regulation of embryonic development"
"1488","GO:1903363",0.00292401833917082,2.77666036045006,4.83125753314584,12,78,"negative regulation of cellular protein catabolic process"
"1489","GO:1903651",0.0029254817053545,1.884505972869,15.2989821882952,27,247,"positive regulation of cytoplasmic transport"
"1490","GO:0010718",0.00293635952178428,4.26527233115468,1.98205437257265,7,32,"positive regulation of epithelial to mesenchymal transition"
"1491","GO:0002902",0.00298274414950356,6.33922101449275,1.05296638542922,5,17,"regulation of B cell apoptotic process"
"1492","GO:0070242",0.00298274414950356,6.33922101449275,1.05296638542922,5,17,"thymocyte apoptotic process"
"1493","GO:0051651",0.00306347101622275,2.51741460579841,6.13198071514665,14,99,"maintenance of location in cell"
"1494","GO:0009060",0.00310930846354637,3.11363889818222,3.65441274943083,10,59,"aerobic respiration"
"1495","GO:0060420",0.00322489352566251,3.69478867188791,2.53950716485871,8,41,"regulation of heart growth"
"1496","GO:1903201",0.00322489352566251,3.69478867188791,2.53950716485871,8,41,"regulation of oxidative stress-induced cell death"
"1497","GO:0030307",0.00322638353041606,2.26199961693162,8.17597428686219,17,132,"positive regulation of cell growth"
"1498","GO:1903034",0.00323796086142522,1.70502379510254,22.3600508905852,36,361,"regulation of response to wounding"
"1499","GO:0030433",0.00324333783697953,2.8948351316683,4.27380474085978,11,69,"ER-associated ubiquitin-dependent protein catabolic process"
"1500","GO:0031294",0.00324333783697953,2.8948351316683,4.27380474085978,11,69,"lymphocyte costimulation"
"1501","GO:0031577",0.00324730184737733,3.34732133347534,3.09695995714477,9,50,"spindle checkpoint"
"1502","GO:0009205",0.00327033185569691,1.98132115897257,12.449779027722,23,201,"purine ribonucleoside triphosphate metabolic process"
"1503","GO:0090287",0.00330601416736122,1.91791666666667,13.9363198071515,25,225,"regulation of cellular response to growth factor stimulus"
"1504","GO:0051259",0.00333179621890926,1.65232274579301,25.5808892460158,40,413,"protein oligomerization"
"1505","GO:0000730",0.00339539842198216,8.68745152784241,0.681331190571849,4,11,"DNA recombinase assembly"
"1506","GO:0032075",0.00339539842198216,8.68745152784241,0.681331190571849,4,11,"positive regulation of nuclease activity"
"1507","GO:0032308",0.00339539842198216,8.68745152784241,0.681331190571849,4,11,"positive regulation of prostaglandin secretion"
"1508","GO:0033079",0.00339539842198216,8.68745152784241,0.681331190571849,4,11,"immature T cell proliferation"
"1509","GO:0035404",0.00339539842198216,8.68745152784241,0.681331190571849,4,11,"histone-serine phosphorylation"
"1510","GO:0045003",0.00339539842198216,8.68745152784241,0.681331190571849,4,11,"double-strand break repair via synthesis-dependent strand annealing"
"1511","GO:1901722",0.00339539842198216,8.68745152784241,0.681331190571849,4,11,"regulation of cell proliferation involved in kidney development"
"1512","GO:0016051",0.00343545618164813,2.00721141169646,11.7684478371501,22,190,"carbohydrate biosynthetic process"
"1513","GO:0006626",0.00344229185297105,2.18664356591589,8.91924467657694,18,144,"protein targeting to mitochondrion"
"1514","GO:0010721",0.00346022346418353,1.85874938827689,15.4847997857239,27,250,"negative regulation of cell development"
"1515","GO:0006457",0.00348093726499765,1.97010987377522,12.5117182268649,23,202,"protein folding"
"1516","GO:0010595",0.00352878820274692,3.05114754098361,3.71635194857372,10,60,"positive regulation of endothelial cell migration"
"1517","GO:0036498",0.00352878820274692,3.05114754098361,3.71635194857372,10,60,"IRE1-mediated unfolded protein response"
"1518","GO:0010573",0.0035311809217046,4.100930115636,2.04399357171555,7,33,"vascular endothelial growth factor production"
"1519","GO:0014037",0.0035311809217046,4.100930115636,2.04399357171555,7,33,"Schwann cell differentiation"
"1520","GO:0070670",0.0035311809217046,4.100930115636,2.04399357171555,7,33,"response to interleukin-4"
"1521","GO:0071867",0.0035311809217046,4.100930115636,2.04399357171555,7,33,"response to monoamine"
"1522","GO:0090342",0.0035311809217046,4.100930115636,2.04399357171555,7,33,"regulation of cell aging"
"1523","GO:1901566",0.0035507591780156,1.36866016691567,75.9993973483327,99,1227,"organonitrogen compound biosynthetic process"
"1524","GO:0043276",0.00355567939937679,4.8072848061394,1.54847997857239,6,25,"anoikis"
"1525","GO:0051412",0.00355567939937679,4.8072848061394,1.54847997857239,6,25,"response to corticosterone"
"1526","GO:0060330",0.00355567939937679,4.8072848061394,1.54847997857239,6,25,"regulation of response to interferon-gamma"
"1527","GO:0060421",0.00355567939937679,4.8072848061394,1.54847997857239,6,25,"positive regulation of heart growth"
"1528","GO:1902750",0.00355567939937679,4.8072848061394,1.54847997857239,6,25,"negative regulation of cell cycle G2/M phase transition"
"1529","GO:2000191",0.00355567939937679,4.8072848061394,1.54847997857239,6,25,"regulation of fatty acid transport"
"1530","GO:0032956",0.003606081805912,1.82960696411205,16.2900093745815,28,263,"regulation of actin cytoskeleton organization"
"1531","GO:0006323",0.00361383470234803,2.12345917726108,9.66251506629168,19,156,"DNA packaging"
"1532","GO:1902106",0.00362253612943915,2.69460730623027,4.95513593143163,12,80,"negative regulation of leukocyte differentiation"
"1533","GO:0019439",0.00362410529093576,1.64326930320151,25.7047676443016,40,415,"aromatic compound catabolic process"
"1534","GO:0048609",0.00367151411706128,1.49289073100013,42.2425338154547,60,682,"multicellular organismal reproductive process"
"1535","GO:0006140",0.00370281251303937,1.9590231584134,12.5736574260078,23,203,"regulation of nucleotide metabolic process"
"1536","GO:0051961",0.00371920519794147,1.92707346694481,13.3169278157225,24,215,"negative regulation of nervous system development"
"1537","GO:0071806",0.00373115694707521,3.26738927011853,3.15889915628767,9,51,"protein transmembrane transport"
"1538","GO:1900407",0.00373115694707521,3.26738927011853,3.15889915628767,9,51,"regulation of cellular response to oxidative stress"
"1539","GO:0002285",0.00377506577728586,2.22301291464287,8.29985268514798,17,134,"lymphocyte activation involved in immune response"
"1540","GO:0051099",0.00377749874310675,2.36411011668744,6.93719030400429,15,112,"positive regulation of binding"
"1541","GO:0006873",0.00379268151023963,1.57317705888457,31.4651131645909,47,508,"cellular ion homeostasis"
"1542","GO:0002368",0.00383257349548218,Inf,0.123878398285791,2,2,"B cell cytokine production"
"1543","GO:0007068",0.00383257349548218,Inf,0.123878398285791,2,2,"negative regulation of transcription during mitosis"
"1544","GO:0007070",0.00383257349548218,Inf,0.123878398285791,2,2,"negative regulation of transcription from RNA polymerase II promoter during mitosis"
"1545","GO:0007296",0.00383257349548218,Inf,0.123878398285791,2,2,"vitellogenesis"
"1546","GO:0007521",0.00383257349548218,Inf,0.123878398285791,2,2,"muscle cell fate determination"
"1547","GO:0014806",0.00383257349548218,Inf,0.123878398285791,2,2,"smooth muscle hyperplasia"
"1548","GO:0032916",0.00383257349548218,Inf,0.123878398285791,2,2,"positive regulation of transforming growth factor beta3 production"
"1549","GO:0036270",0.00383257349548218,Inf,0.123878398285791,2,2,"response to diuretic"
"1550","GO:0036493",0.00383257349548218,Inf,0.123878398285791,2,2,"positive regulation of translation in response to endoplasmic reticulum stress"
"1551","GO:0046725",0.00383257349548218,Inf,0.123878398285791,2,2,"negative regulation by virus of viral protein levels in host cell"
"1552","GO:0090034",0.00383257349548218,Inf,0.123878398285791,2,2,"regulation of chaperone-mediated protein complex assembly"
"1553","GO:0090035",0.00383257349548218,Inf,0.123878398285791,2,2,"positive regulation of chaperone-mediated protein complex assembly"
"1554","GO:1902957",0.00383257349548218,Inf,0.123878398285791,2,2,"negative regulation of mitochondrial electron transport, NADH to ubiquinone"
"1555","GO:1990418",0.00383257349548218,Inf,0.123878398285791,2,2,"response to insulin-like growth factor stimulus"
"1556","GO:2000683",0.00383257349548218,Inf,0.123878398285791,2,2,"regulation of cellular response to X-ray"
"1557","GO:0007565",0.00383959759718706,2.02350141926866,11.1490558457212,21,180,"female pregnancy"
"1558","GO:0032303",0.00392189929094133,5.85117056856187,1.11490558457212,5,18,"regulation of icosanoid secretion"
"1559","GO:0043153",0.00392189929094133,5.85117056856187,1.11490558457212,5,18,"entrainment of circadian clock by photoperiod"
"1560","GO:0070841",0.00392189929094133,5.85117056856187,1.11490558457212,5,18,"inclusion body assembly"
"1561","GO:0071157",0.00392189929094133,5.85117056856187,1.11490558457212,5,18,"negative regulation of cell cycle arrest"
"1562","GO:0072111",0.00392189929094133,5.85117056856187,1.11490558457212,5,18,"cell proliferation involved in kidney development"
"1563","GO:0006521",0.00399193492379197,2.99110682524376,3.77829114771662,10,61,"regulation of cellular amino acid metabolic process"
"1564","GO:0033045",0.00399193492379197,2.99110682524376,3.77829114771662,10,61,"regulation of sister chromatid segregation"
"1565","GO:0033047",0.00399193492379197,2.99110682524376,3.77829114771662,10,61,"regulation of mitotic sister chromatid segregation"
"1566","GO:0060840",0.00399193492379197,2.99110682524376,3.77829114771662,10,61,"artery development"
"1567","GO:0010594",0.00403909032214453,2.43106975351761,6.31779831257533,14,102,"regulation of endothelial cell migration"
"1568","GO:0005977",0.00406983363050753,2.79793946024799,4.39768313914557,11,71,"glycogen metabolic process"
"1569","GO:0006633",0.00407697318366376,2.20401515717166,8.36179188429088,17,135,"fatty acid biosynthetic process"
"1570","GO:0002246",0.00411172395682186,15.1908893709328,0.371635194857372,3,6,"wound healing involved in inflammatory response"
"1571","GO:0003149",0.00411172395682186,15.1908893709328,0.371635194857372,3,6,"membranous septum morphogenesis"
"1572","GO:0010193",0.00411172395682186,15.1908893709328,0.371635194857372,3,6,"response to ozone"
"1573","GO:0030388",0.00411172395682186,15.1908893709328,0.371635194857372,3,6,"fructose 1,6-bisphosphate metabolic process"
"1574","GO:0031049",0.00411172395682186,15.1908893709328,0.371635194857372,3,6,"programmed DNA elimination"
"1575","GO:0031052",0.00411172395682186,15.1908893709328,0.371635194857372,3,6,"chromosome breakage"
"1576","GO:0033087",0.00411172395682186,15.1908893709328,0.371635194857372,3,6,"negative regulation of immature T cell proliferation"
"1577","GO:0051573",0.00411172395682186,15.1908893709328,0.371635194857372,3,6,"negative regulation of histone H3-K9 methylation"
"1578","GO:0060789",0.00411172395682186,15.1908893709328,0.371635194857372,3,6,"hair follicle placode formation"
"1579","GO:0072049",0.00411172395682186,15.1908893709328,0.371635194857372,3,6,"comma-shaped body morphogenesis"
"1580","GO:0090594",0.00411172395682186,15.1908893709328,0.371635194857372,3,6,"inflammatory response to wounding"
"1581","GO:0050890",0.0041282288428204,1.85551905217684,14.9273469934378,26,241,"cognition"
"1582","GO:0051480",0.0041282288428204,1.85551905217684,14.9273469934378,26,241,"cytosolic calcium ion homeostasis"
"1583","GO:0007019",0.00421339661182193,3.94876139756314,2.10593277085844,7,34,"microtubule depolymerization"
"1584","GO:0014068",0.00426971149120392,3.1911749771504,3.22083835543056,9,52,"positive regulation of phosphatidylinositol 3-kinase signaling"
"1585","GO:0014855",0.00426971149120392,3.1911749771504,3.22083835543056,9,52,"striated muscle cell proliferation"
"1586","GO:0043603",0.00428072785182259,1.44543523600527,49.3655417168876,68,797,"cellular amide metabolic process"
"1587","GO:0051147",0.00429483875414664,2.13532986333684,9.10506227400563,18,147,"regulation of muscle cell differentiation"
"1588","GO:0007160",0.0043704635861847,1.99807618314736,11.272934244007,21,182,"cell-matrix adhesion"
"1589","GO:0009649",0.0043841178009833,4.56659412404788,1.61041917771528,6,26,"entrainment of circadian clock"
"1590","GO:0035904",0.0043841178009833,4.56659412404788,1.61041917771528,6,26,"aorta development"
"1591","GO:0070229",0.0043841178009833,4.56659412404788,1.61041917771528,6,26,"negative regulation of lymphocyte apoptotic process"
"1592","GO:2000772",0.0043841178009833,4.56659412404788,1.61041917771528,6,26,"regulation of cellular senescence"
"1593","GO:0009994",0.00438760485207867,3.48315937061848,2.6633855631445,8,43,"oocyte differentiation"
"1594","GO:0051220",0.00438760485207867,3.48315937061848,2.6633855631445,8,43,"cytoplasmic sequestering of protein"
"1595","GO:0044236",0.00439845892484737,2.18533668974198,8.42373108343378,17,136,"multicellular organismal metabolic process"
"1596","GO:0051188",0.00439845892484737,2.18533668974198,8.42373108343378,17,136,"cofactor biosynthetic process"
"1597","GO:0071322",0.004415403298191,2.40358169193009,6.37973751171823,14,103,"cellular response to carbohydrate stimulus"
"1598","GO:0001649",0.00442056370399428,1.9599654897113,12.0162046337217,22,194,"osteoblast differentiation"
"1599","GO:0007178",0.00443077895063211,1.72557710064635,19.6347261282978,32,317,"transmembrane receptor protein serine/threonine kinase signaling pathway"
"1600","GO:0009199",0.00444072772154766,1.92649001005658,12.7594750234365,23,206,"ribonucleoside triphosphate metabolic process"
"1601","GO:0051782",0.00444959290837123,2.61724299796589,5.07901432971742,12,82,"negative regulation of cell division"
"1602","GO:0043507",0.00450181694784324,2.9333753678016,3.84023034685952,10,62,"positive regulation of JUN kinase activity"
"1603","GO:0006073",0.00454170333317329,2.7518743049826,4.45962233828847,11,72,"cellular glucan metabolic process"
"1604","GO:0021954",0.00454170333317329,2.7518743049826,4.45962233828847,11,72,"central nervous system neuron development"
"1605","GO:0044042",0.00454170333317329,2.7518743049826,4.45962233828847,11,72,"glucan metabolic process"
"1606","GO:0051817",0.00454170333317329,2.7518743049826,4.45962233828847,11,72,"modification of morphology or physiology of other organism involved in symbiotic interaction"
"1607","GO:0032535",0.004564406141083,1.73821012753311,18.8914557385831,31,305,"regulation of cellular component size"
"1608","GO:0030336",0.00465792884086277,1.98559898393969,11.3348734431499,21,183,"negative regulation of cell migration"
"1609","GO:0010951",0.00469799315617723,1.88699735336805,13.5646846122941,24,219,"negative regulation of endopeptidase activity"
